,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5994249685625486,3.908120804947328,4.1581611143303405,1.1092907401979355,-6.000708153890013,-0.4186298192876658,-0.3378835280912962,5.137938785106622,3.5916687751243117,-2.3116700690800247,2.9687841558981627,0.6017462205687333,-4.966870227025646,-5.571813453408685,4.249263036896982,2.6545257721563718,-0.10648325152207005,-1.3006823367569902,4.2514240930074,3.053015533889329,4.789172434057885,3.246907706407342,0.7507916040316378,-3.1677492687033193,2.3400612382700308,2.2148195488324665,-0.16529879036452164,2.322291141983942
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4452108017824363,1.1475793197488393,-0.8799488496244172,-2.9996785379061093,3.6618688560597397,1.2192777448261947,0.8936128451702177,1.6333868896330235,6.843197774028554,-0.39446320370888593,-0.13715975081150647,-0.37210676953970073,-3.078215483232154,6.909015702117143,5.2018426168871885,6.920501966638786,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2148656663705826,4.267995556872828,-1.676481973069174,3.463006240720656,-3.259852445368034,4.830512124017775,-3.434124399033134,-2.0475533177684895,-2.2773029101543676,-2.111890422636214,2.6433468834271285,1.173082059650645,3.1567757876349853,6.344774495603758,-3.0496389170485285,-3.441662628471195,3.559473254334782,2.668129967211868,5.209842163922481,6.100671631301101,6.1713378802573775,-1.6511531683184892,-0.4248552762000411,1.7338035775038496,0.2724057990224414,3.263265316513804,6.077308530817798,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6481356024726432,-2.124076337284234,-0.42493832161508516,-1.404951210152571,-3.212499191937157,-6.357761880474833,-1.0761306984807504,0.7341522672136658,-1.2101773390329043,-1.954982706122608,4.411284552755002,-5.975097137506581,-0.3768732420386842,-5.568098617131327,0.32674413951642434,-4.537072773953874,-6.3463519187261355,-5.575015777792585,-1.9419818987023743,-4.257825848562166,-3.2199104782024355,-3.1922282764417322,-5.622688201658917,-5.7615201538830965,4.359524030824231,-3.208850438882385,-2.3313359406907606,-6.253468632901603,-6.155918791385962,6.229162224801703,-3.0437482112964616,-1.4329501088315642,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4084063633310067,0.5847698340713677,1.1784131511094351,2.389723173584209,4.115462032385303,5.287945551072363,0.676602553789703,-2.3094599818390438,0.7361960639652437,4.194727234050171,-0.2900026541690211,2.4082903640831583,1.8561364983326172,3.2223177179327487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0590083799685726,2.838994488863487,1.8089101554281584,-0.10493174745706702,-0.5187777396952148,-1.5041100268174485,4.778561080539525,3.6118457848781156,-3.102048613393062,0.8907121049164818,1.416956960252721,4.44362431011018,4.726539121381271,4.346865908792646,1.5831200590415377,6.414942094230565,0.7284573911898556,1.1398573310394746,-1.114316941934234,2.6541391258676064,4.390095590678259,3.3353404628884813,-0.3523946703997858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.743577086585092,-0.9271785724810298,-0.3515532578441138,3.7358108168343436,3.1351823452708873,3.2263362201171137,0.9867904707892216,2.424632139416116,4.548201333483055,-1.559893667091018,2.1116840513667867,2.549027474284119,3.789343472582724,3.7092624423378817,6.972291093906237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.3134424712551081,0.8312561365579183,-3.1089025237691175,6.423414871947433,3.9811361511958867,-3.2708963896330454,-4.741802847029552,-5.435893370924886,-5.273905345661325,-6.435158206320858,6.257456513687438,0.7840814828532883,-3.505879367454496,-6.451605297816414,-0.37470206972390296,0.02459630511125902,-0.22140744217050573,-2.717464558618933,6.206990815757771,6.985138757344594,-4.088946930612738,-3.372287148114648,-5.876514016603284,-2.5993816238478957,-6.385658351121106,5.794233665123381,-2.086410194782255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2424523239285032,1.4925910789572947,1.7782402889858002,5.1448587628901485,6.231561271924139,-0.9200095772921366,-0.1767195591971165,-0.9856496320376904,6.712883689420463,1.8414062040276489,6.503157394405242,3.9344639001714192,-3.6675553717930205,0.12273730794176226,2.8917617311420267,4.984839388704563,2.548710454502803,4.26065557964975
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8389049699337314,0.251068633886573,1.3793290650603203,-3.1081068799484513,4.350526275356111,0.19353154018182064,3.5596555254001125,2.8771505165686073,0.05793401582097574,-3.475049681543637,-2.751883163277081,2.663629083613064,-0.3182509226730272,3.374393220108608,-2.087440853681269,3.1323503755352253,6.685864649201719,3.2797332741617518,5.210991175630772,6.996406600519863,2.576049136303903,-1.7797476878062326,5.866991416589928,0.0,0.0
