gen,best_J,mean_J,std_J,V_SoC,V_occ,V_grid,diversity
0,-0.10694364021907682,42.4823841821216,52.07310981242359,0.00971390974776698,0.0,0.0,0.0
1,-0.10694364021907682,5.710169000067103,11.0923763745243,0.00971390974776698,0.0,0.0,47.14792618667356
2,-0.10694364021907682,0.9820552575505024,2.979978684732147,0.00971390974776698,0.0,0.0,38.23281618227095
3,-0.11039084828742857,0.1339016236821178,0.7170638201462155,0.006791082216234923,0.0,0.0,27.307561604858368
4,-0.1128618388102855,-0.07958146318529677,0.03687141338255161,0.0,0.0,0.0,18.82816058241142
5,-0.1128618388102855,-0.08713657788070851,0.054978682742932196,0.0,0.0,0.0,15.062541979108937
6,-0.11413751323800589,-0.10574752235327228,0.006361621490203223,0.0,0.0,0.0,12.458504418995922
7,-0.11413751323800589,-0.1093485687857962,0.002602848601717742,0.0,0.0,0.0,11.045711537406588
8,-0.11466834813969343,-0.11015963359376,0.005809528346575562,0.0,0.0,0.0,10.67425778374754
9,-0.11536089215903825,-0.11206620293252015,0.0023044000312905924,0.0,0.0,0.0,10.366389591041267
10,-0.11536089215903825,-0.11292573745526052,0.002683959424199291,0.0,0.0,0.0,9.511730022666349
11,-0.11597914607312618,-0.1138647295457112,0.0015745682023795536,0.0,0.0,0.0,8.184272401882025
12,-0.11634107986498438,-0.11464940841556524,0.0009497173676717779,0.0,0.0,0.0,7.5620851889782985
13,-0.11636105418276044,-0.11493707116612469,0.0012299160322983228,0.0,0.0,0.0,7.037048208082379
14,-0.11649952476323233,-0.11526244929479144,0.0010805035959592182,0.0,0.0,0.0,6.406123274220004
15,-0.11680315083691445,-0.11561171844126315,0.0008816007095641977,0.0,0.0,0.0,6.19018120509263
16,-0.11697961288849848,-0.11571804537361415,0.0009970847977362445,0.0,0.0,0.0,6.03102557024028
17,-0.11709516882213514,-0.11600517051760138,0.001032808171099363,0.0,0.0,0.0,6.171147813458554
18,-0.11718211123742164,-0.11620919052637452,0.0009367373610918059,0.0,0.0,0.0,6.171396592992557
19,-0.11731735242829566,-0.1164173781131337,0.001005367573540342,0.0,0.0,0.0,5.699438378197714
20,-0.11745575725965349,-0.11663106693873417,0.0007718404933715621,0.0,0.0,0.0,5.684553347231915
21,-0.1176957602097912,-0.11664202473189607,0.0016240893580963518,0.0,0.0,0.0,5.314862386840751
22,-0.1176957602097912,-0.11688821285169743,0.0009545784061318385,0.0,0.0,0.0,4.825833354972697
23,-0.11784411959384136,-0.11704550918935869,0.0007705144463331773,0.0,0.0,0.0,4.857437481362508
24,-0.11791803397359693,-0.11728830915763275,0.0005481504356220535,0.0,0.0,0.0,4.329895822909658
25,-0.11800437278735867,-0.11737124298221314,0.0007008304545043785,0.0,0.0,0.0,4.18613859400202
26,-0.1181266968174578,-0.11753763003632546,0.0005010793684294864,0.0,0.0,0.0,3.8295383855180662
27,-0.11819233691176392,-0.1177393891661949,0.0003073747525770203,0.0,0.0,0.0,4.111699688058932
28,-0.11826113634296806,-0.11784065441453753,0.00037092100055924836,0.0,0.0,0.0,3.67827557043537
29,-0.11828649300772578,-0.11797140745029573,0.00022724950366438383,0.0,0.0,0.0,3.2624814653226593
30,-0.11833202548436661,-0.11805465781343652,0.00017620487805408865,0.0,0.0,0.0,2.8529929503626423
31,-0.11841230587455365,-0.11805622306248624,0.00038116819535386837,0.0,0.0,0.0,2.9753888525058443
32,-0.1185210506279904,-0.11810641956604419,0.0004973529294259484,0.0,0.0,0.0,2.7390595550791694
33,-0.11852296349296579,-0.11822944969580443,0.00020643261712288233,0.0,0.0,0.0,3.171219541838429
34,-0.11853206122001,-0.11812824000346825,0.0007926666290106389,0.0,0.0,0.0,2.998472180169155
35,-0.11858527209841463,-0.11831989846786055,0.0002726382327589455,0.0,0.0,0.0,2.957471057275381
36,-0.11864503339962695,-0.1183593317215295,0.0003758689549332827,0.0,0.0,0.0,2.9729912297006678
37,-0.11867275658770404,-0.11834913892805912,0.00044772093150226234,0.0,0.0,0.0,3.2003733383481956
38,-0.11873921419563516,-0.11840551070445642,0.0003728859244430833,0.0,0.0,0.0,3.633175381341196
39,-0.1187679722740203,-0.11851593575423076,0.0003014667677546954,0.0,0.0,0.0,2.747431944417955
40,-0.11882075787871987,-0.11855607368476577,0.00032749572251393336,0.0,0.0,0.0,3.0571376365450513
41,-0.11882075787871987,-0.11863916596378982,0.00019573187791952732,0.0,0.0,0.0,2.8642810092725557
42,-0.11885192751908333,-0.11865023898455283,0.0002967056356491084,0.0,0.0,0.0,2.710273251328255
43,-0.11887721239629928,-0.11873909519843191,0.00011220436123898817,0.0,0.0,0.0,2.3782129482514778
44,-0.11889517774860447,-0.11869739877815852,0.00043735857233053425,0.0,0.0,0.0,2.4614104851985528
45,-0.11891877578540291,-0.11876556954571336,0.00017613057368118744,0.0,0.0,0.0,2.1193797197975957
46,-0.11892752881361535,-0.11865749168760899,0.0006744545976155702,0.0,0.0,0.0,2.534092282623861
47,-0.11896443217633984,-0.11881977325660434,0.00014885107173197794,0.0,0.0,0.0,1.9764915745676104
48,-0.11897861576324331,-0.11882119736111416,0.00022503519380877605,0.0,0.0,0.0,2.0135810786473516
49,-0.11901167566763379,-0.11883320543532976,0.0003412674561020114,0.0,0.0,0.0,2.1702054825515495
50,-0.11901809571409336,-0.11880774242836771,0.00030988704919577236,0.0,0.0,0.0,1.9405031849831693
51,-0.11905626439438136,-0.11890567797284214,0.00013310496180812356,0.0,0.0,0.0,2.2844277888353646
52,-0.11905626439438136,-0.11881924977058823,0.0005917480683437939,0.0,0.0,0.0,2.7099262411481266
53,-0.11907781302094081,-0.11892364684907906,0.0002152618458640947,0.0,0.0,0.0,2.868541206446435
54,-0.1190914157081795,-0.11893110225849263,0.0002861747799030114,0.0,0.0,0.0,2.293523881552693
55,-0.11909888775105015,-0.11888022548425277,0.0005287168785416407,0.0,0.0,0.0,1.6917010242071884
56,-0.1191028020761162,-0.11902469636874723,7.564232479201311e-05,0.0,0.0,0.0,1.564903593539038
57,-0.1191028020761162,-0.11898938960795205,0.00038990035145708576,0.0,0.0,0.0,0.9900552766914665
58,-0.11911244298763096,-0.11897771425853618,0.00030032108890564564,0.0,0.0,0.0,1.1336216621955792
59,-0.11912068007375837,-0.11902927219836167,0.00016666261759531656,0.0,0.0,0.0,1.6733680160422466
60,-0.1191391564060311,-0.1190224517966105,0.00018445475255966123,0.0,0.0,0.0,1.2059189727242545
61,-0.11914330791185043,-0.11904175082306306,0.00020233824068185217,0.0,0.0,0.0,1.071737224322703
62,-0.11914330791185043,-0.11901484233935185,0.0003725534531118092,0.0,0.0,0.0,1.3583409605097232
63,-0.11915108157095972,-0.11904332177918539,0.00024417307680951825,0.0,0.0,0.0,1.951664381172888
64,-0.11915108157095972,-0.1190568564803019,0.00023182382312983047,0.0,0.0,0.0,1.7766176237153217
65,-0.11915263146635852,-0.11904544235654145,0.0003085869989420949,0.0,0.0,0.0,1.2309331891835333
66,-0.11915605068228072,-0.11901842549084347,0.0004366630759220599,0.0,0.0,0.0,1.2452463626597836
67,-0.11916337747691533,-0.1190435745947421,0.0003521602669365418,0.0,0.0,0.0,1.4071548428786975
68,-0.11916673527822946,-0.11895063760644148,0.0008114397580367019,0.0,0.0,0.0,1.189342704235006
69,-0.11916673527822946,-0.11906059211742495,0.0002995668020506502,0.0,0.0,0.0,1.0768090522581906
70,-0.11916673527822946,-0.11907978807869919,0.00032024031508832035,0.0,0.0,0.0,0.9702881876516531
71,-0.11916785184889675,-0.11899498361042937,0.0007676437217242624,0.0,0.0,0.0,1.1770762164751727
72,-0.11916785184889675,-0.1189930460476575,0.000550045346126228,0.0,0.0,0.0,1.580830187313341
73,-0.11917853457666278,-0.11910187204161789,0.00021062556260518196,0.0,0.0,0.0,1.0369602950896695
74,-0.11917853457666278,-0.11905209306517214,0.00035131769843999743,0.0,0.0,0.0,1.0314539652067447
75,-0.11918130139129751,-0.11909642472925495,0.000265451393433099,0.0,0.0,0.0,1.2023192020875229
76,-0.11918130139129751,-0.11906215388681943,0.0003612152643425556,0.0,0.0,0.0,1.8162440446110077
77,-0.11918772160051186,-0.11905288438520142,0.00042258379801037065,0.0,0.0,0.0,1.497004806232189
78,-0.11918838484529912,-0.11905924572610663,0.00038288986544736197,0.0,0.0,0.0,1.193189218334621
79,-0.11919137177776076,-0.11911014983122471,0.0001947293647654596,0.0,0.0,0.0,1.4832633851543997
80,-0.1191923746138828,-0.11915034130660206,0.00010081242824183087,0.0,0.0,0.0,1.3926045164165857
81,-0.11919246838525993,-0.11913248879358335,0.00017763842829665594,0.0,0.0,0.0,1.2965316566260978
82,-0.119197267619052,-0.11914104559679695,0.00014060418277898087,0.0,0.0,0.0,0.7870703954667131
83,-0.119197267619052,-0.11914380318602259,0.0001429394501685635,0.0,0.0,0.0,0.8056290378467319
84,-0.11919812716626599,-0.1190708914549639,0.0004640239210194524,0.0,0.0,0.0,1.1907690631208958
85,-0.11920038802516139,-0.11912681177558239,0.0002569588468404537,0.0,0.0,0.0,0.9648002350500908
86,-0.11920241956318398,-0.11906862198259643,0.0004539576011136836,0.0,0.0,0.0,1.0286301749049047
87,-0.1192043134753428,-0.1191507314577774,0.0002093498358695135,0.0,0.0,0.0,0.7830521397322995
88,-0.11920795476999882,-0.11911312960864044,0.0003250966644989847,0.0,0.0,0.0,0.9566826149536437
89,-0.1192096448966802,-0.11913104046340489,0.00027490697890664487,0.0,0.0,0.0,1.2382937935213494
90,-0.11921349283235322,-0.11911957221164435,0.0003220946997313825,0.0,0.0,0.0,1.1673755081235357
91,-0.11921349283235322,-0.11917290090524756,8.438034905556562e-05,0.0,0.0,0.0,0.7064256504336367
92,-0.11921349283235322,-0.11916276841166444,0.00017042696215947156,0.0,0.0,0.0,0.6552733837983193
93,-0.11921392962819227,-0.11913148193715516,0.0002452744611980551,0.0,0.0,0.0,1.3628945924726452
94,-0.11921563508949373,-0.11915366317802564,0.00021166274372181392,0.0,0.0,0.0,1.0148576532960072
95,-0.11921563508949373,-0.11917619109600291,0.00012480977158858524,0.0,0.0,0.0,0.8609155464096867
96,-0.11921874491542025,-0.11919400686845366,6.158794926371915e-05,0.0,0.0,0.0,0.5981553043447856
97,-0.11921953324336529,-0.119203439612026,2.957071044624647e-05,0.0,0.0,0.0,0.6321119205161073
98,-0.11921953324336529,-0.11918546899218872,0.00011324439072194987,0.0,0.0,0.0,0.9967714556532923
99,-0.11922065324798531,-0.11913711966105435,0.00031007942994569894,0.0,0.0,0.0,0.6418227298873392
100,-0.11922155099182893,-0.11919119030488018,0.00013219030478642062,0.0,0.0,0.0,0.6073861640461035
101,-0.11922155099182893,-0.11917208001310356,0.0002997475598973326,0.0,0.0,0.0,0.94335406015869
102,-0.11922155099182893,-0.11919035841961051,0.00019705859865376107,0.0,0.0,0.0,0.8749243520825091
103,-0.1192218738564719,-0.11915736713933417,0.00032520820268266894,0.0,0.0,0.0,0.8128771403245257
104,-0.11922436240841328,-0.11915039507115116,0.0003888783126346115,0.0,0.0,0.0,0.6630797215862246
105,-0.11922531081897014,-0.11913037936149076,0.00029906651391888885,0.0,0.0,0.0,0.6558976762873114
106,-0.11922531081897014,-0.11915828654557174,0.00031062058866583527,0.0,0.0,0.0,0.7288574483365869
107,-0.11922661414099517,-0.11909808080214408,0.0004400448820116577,0.0,0.0,0.0,0.9107025924010433
108,-0.1192268900860313,-0.11914507619340496,0.0002872279373352175,0.0,0.0,0.0,0.7682220346845409
109,-0.11922719088085978,-0.11918747442209474,0.00015381359155278217,0.0,0.0,0.0,0.4626542708732518
110,-0.11922721641380024,-0.11913882796843991,0.0004479561997718501,0.0,0.0,0.0,0.8176951397803901
111,-0.11922834151938658,-0.11918571625942113,0.00016019040602223357,0.0,0.0,0.0,0.2655948030846166
112,-0.11923272290821235,-0.11918421355821508,0.00014586320527095194,0.0,0.0,0.0,0.668118242283251
113,-0.11923329993178258,-0.11911037217464022,0.00043265496333484303,0.0,0.0,0.0,0.7184378427999287
114,-0.11923583002973948,-0.1191262261912173,0.0005064502596961198,0.0,0.0,0.0,1.2004244425001074
115,-0.11923583002973948,-0.11913533400610844,0.00044766970742121957,0.0,0.0,0.0,0.3653580495969302
116,-0.11923730910281569,-0.11918831813005375,0.000161910089236582,0.0,0.0,0.0,0.7405201668585367
117,-0.11923968134322355,-0.11914301316383383,0.0003939468986663113,0.0,0.0,0.0,0.8938051769668185
118,-0.11923968134322355,-0.11920028813953681,0.00016606113649034028,0.0,0.0,0.0,0.5891672994004832
119,-0.11923994019808526,-0.11902790371445435,0.0007698841367598261,0.0,0.0,0.0,0.3182356083438498
120,-0.11924003232658795,-0.11917243812168272,0.00025665979875557027,0.0,0.0,0.0,1.060603562827171
121,-0.11924003232658795,-0.11903129031370242,0.0008196990994277952,0.0,0.0,0.0,1.5606811974902335
122,-0.11924014205385075,-0.11918741360772582,0.0002778331278707659,0.0,0.0,0.0,0.38746390107854317
123,-0.1192402715652901,-0.1191138407192202,0.00045635521755396776,0.0,0.0,0.0,0.49858735675697397
124,-0.11924153516365768,-0.11911073747405851,0.0008424937291015126,0.0,0.0,0.0,0.4051582300607189
125,-0.11924153516365768,-0.11919185539691199,0.00021153848942531594,0.0,0.0,0.0,0.6094357170965206
126,-0.11924159478724214,-0.11921704053518463,0.0001214138727604524,0.0,0.0,0.0,0.3439683097790571
127,-0.11924193242149994,-0.11917593341877926,0.00026784730105117687,0.0,0.0,0.0,0.9448301354673767
128,-0.1192422289113158,-0.11920282174919938,0.00017919358248932987,0.0,0.0,0.0,0.8341640055291347
129,-0.11924255974899228,-0.11915212907169431,0.00032631641723746577,0.0,0.0,0.0,0.9427841645132357
130,-0.11924283810440786,-0.11919358470894388,0.0001447536711120917,0.0,0.0,0.0,1.148980522688117
131,-0.11924283810440786,-0.11914555299144121,0.0003442958408880494,0.0,0.0,0.0,1.009967237057286
132,-0.11924295793395834,-0.119206923073518,0.00011858858281391399,0.0,0.0,0.0,0.3781322020270902
133,-0.11924295793395834,-0.11921268265169313,8.615798598572358e-05,0.0,0.0,0.0,0.5937623729698441
134,-0.11924310399220484,-0.11919791381750038,0.00017958630279549587,0.0,0.0,0.0,0.8351149967816812
135,-0.11924360104419174,-0.1191611102925739,0.0002872559102340103,0.0,0.0,0.0,0.8424965879292989
136,-0.11924388544631878,-0.11913384928246244,0.0004663079834957586,0.0,0.0,0.0,0.5509670887750476
137,-0.11924388544631878,-0.11918748263529814,0.0002527936195300342,0.0,0.0,0.0,0.4282513508314282
138,-0.11924435727924557,-0.11915779591370504,0.00033791212662393123,0.0,0.0,0.0,0.41272354392261584
139,-0.11924440821222068,-0.11917281641044149,0.0003383816063636424,0.0,0.0,0.0,0.883735002154305
140,-0.11924647519428977,-0.11922029174069904,0.00010219603044761017,0.0,0.0,0.0,0.7697261399970894
141,-0.11924709556747173,-0.11919059735133046,0.00021271961536707898,0.0,0.0,0.0,0.883877816602091
142,-0.11924719099144043,-0.11916341239962863,0.0003581698576475614,0.0,0.0,0.0,1.302639368470858
143,-0.11924752704095562,-0.11916645990373685,0.00028789386554141014,0.0,0.0,0.0,0.6337063698248973
144,-0.11924766504870118,-0.11920177930993607,0.00020757146604026818,0.0,0.0,0.0,0.727897849189887
145,-0.11924780155725698,-0.11922263338767086,9.494169026780846e-05,0.0,0.0,0.0,0.4776596079554002
146,-0.11924799441984862,-0.11906899335544247,0.0006833033975389372,0.0,0.0,0.0,1.011735631177051
147,-0.11924814345074677,-0.11920821356145529,0.00021306952140888168,0.0,0.0,0.0,0.6251751036599144
148,-0.11924829758183339,-0.11915079481259819,0.000345087247736847,0.0,0.0,0.0,1.1019209248768296
149,-0.11924829758183339,-0.11919019275148149,0.0003606563977412132,0.0,0.0,0.0,0.6007252175993079
150,-0.11924829758183339,-0.11912613184722923,0.0004539765622094496,0.0,0.0,0.0,0.7851317375739475
151,-0.11924869687010323,-0.11921107598157715,0.00011192576730573033,0.0,0.0,0.0,0.974545939667932
152,-0.1192489870250727,-0.1192138626413532,0.0001337751183419848,0.0,0.0,0.0,0.41536315667429485
153,-0.11924948380900621,-0.11917635997406553,0.000306192952074159,0.0,0.0,0.0,0.5545664504145396
154,-0.11924985317063486,-0.11919036088699991,0.0002769980844392697,0.0,0.0,0.0,0.5428763893465285
155,-0.11925043278651257,-0.11919694440008945,0.00023134155518547364,0.0,0.0,0.0,0.824485838596729
156,-0.11925065418354239,-0.11922301977415592,9.307803486816243e-05,0.0,0.0,0.0,0.4703645328486439
