,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.661188361562848,0.5538677116322507,0.2786967500509564,0.5006292232220341,0.4082648047427683,0.2455217786134577,0.32058500781502164,5.048776077663611,3.184268376033114,6.7124281788145455,1.3078957653517957,1.735821473760581,0.8454367197861085,0.17732447498227893,0.0446815712076406,0.01461372476098801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,10.631297520073058,0.1996472592759794,0.6331226624461074,2.4916948732841635,0.3391177667415161,0.28177697799320583,0.21468211131320394,0.18170689842533164,0.034083916480296836,1.9504355447963633,0.16190019705195266,0.20401262599592956,7.558321563628313,0.22033254798379648,1.3118286598845132,0.23366432554812658,3.344543937481456,2.3690319882615745,4.180889053001223,0.2779095703338888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,16.383240845429054,0.08734964467571937,0.001593504199998632,0.09576475108016906,0.1671625764514292,0.24923829055367744,0.1427636573932552,0.01491024549636343,4.920455122442041,0.2831452837023293,0.9864793941837576,0.5307731154173215,0.22533648976605247,0.22487874853603274,1.4654027814874775,0.37712243666730205,4.566840509116375,0.5453762835354165,0.5790881523838133,0.3698665964459289,2.6918779813676585,2.164159199350408,1.639289110255443,0.29852389042802036,0.24772033012696307,0.6773891634902542,2.0024191377344884,0.0018327582832512502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41201659350811,5.484577503001343,0.12443900284348464,0.3556092728217169,1.885298233674802,0.16511985560614015,0.7232776447295094,0.21086715782998713,1.0927429836290492,1.3937882368240084,0.2721438477584571,0.1668858869800625,0.09744495124864862,1.5852515552506947,0.1925499280815957,0.16892689356333335,0.5159277756795427,0.22256546720414386,1.1501369898780631,1.024223104996873,-0.0326103633658154,0.19192107421339297,0.17005264136620485,0.3203708181703617,1.3104012687683568,1.2065552772970038,0.3029119278461317,0.006604470594800779,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.819439773103047,7.309472995903022,1.331473327382755,3.098247583792821,4.630063158720658,1.5342485200581815,1.820173493976519,1.0968811470629973,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.428847579236018,6.00575486203386,1.1573989101921447,0.9272192711688724,0.38377027391309265,1.4920408914023875,0.9056116881443073,0.22277434650757363,0.23511525910270328,1.9539044794577647,0.007562438841288858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.990967369411443,10.951860595316209,10.973846468110612,5.603325567161731,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99950116032427,6.892910436416801,6.0472356896777715,4.780352713581164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094432185004198,2.890905079132143,0.21767813104161465,0.10350974329567338,0.1931902947013258,0.5214398708095684,0.22744886876294906,0.43268515372947935,0.47225913479235676,0.12487170053965134,0.2830272955943272,0.19195046124473583,0.7848228715602672,3.0963541175150895,-0.001010242294410115,0.01036598994230359,0.838033757096863,2.205574032298522,0.2082668189137835,0.205828626733271,0.23375118514153131,0.19996622574958742,0.5658370690988312,2.741709461888617,0.6713402404697688,0.7612884397300154,1.4361484371639517,0.2366378373080164,0.24911483016761093,0.18176153921402094,0.14022809940518546,1.0850038299478937,0.20093298133111295,0.14416630838159805,1.3256268978068495,0.16616148060585564,0.23962945100842215,1.2239440675610118,4.801506474249975,1.4936112533564272,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.980498864966591,5.220577966814363,1.0022590802437106,1.5659495628880773,1.0069840415130562,0.7204919879583674,1.5083082737231825,0.7307324128580963,1.0195873376800504,0.7982785138389598,1.3114900667569944,0.21417258814459578,0.906732025922171,0.05692744673228587,0.07700982995949805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96459398180169,19.14427254656469,7.44364148642052,4.014992741281904,3.3458289418389935,5.898757160397091,11.768504098328956,3.95111032906408,4.242824452813965,9.12788237344932,3.842798146572547,5.814793741466234,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.003429351456191,8.451398426733578,0.409954180237112,0.9752350428923512,0.6663261577172973,0.2701617696974533,1.5892908785830624,1.2908026806604873,1.9312707729951577,1.3051249279815884,2.0722390923711584,0.6762015579254047,2.9421572957399316,0.07569324200215721,0.48573039733930184,0.011082789340691663,0.38841864859660563,0.9287313044510774,0.4831937388775596,0.37585182828137476,0.39443286595211274,0.32261468003676974,0.3341513141925142,0.324129429320434,1.2949586880737198,1.6951048087867913,0.40914221826648567,1.0120758022124539,4.716145046752029,0.955391924662634,0.3539121800154113,1.678271733905522,0.4834140398304465,0.9863802213758196,1.228824124414654,1.1787568383226614,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,6.994708659796746,6.947133803078018,3.886689741368466,0.020602012604977852,0.3584236886552653,2.1782143329752013,0.38264389309624863,0.8512151739444723,0.33849471806435716,0.44353613150426535,0.06247351794935029,0.5028991445506128,0.7048272567052426,0.6856352018061058,0.38247744226373276,0.8150393021397804,0.53148087928627,0.4279427294096755,0.5314667587983257,0.4909896464510119,1.3611687831274641,0.3893270046699308,1.1151666603014208,0.4526955596281141,0.7207205316921841,0.3739091590051579,0.44336692175770953,1.5248837877619494,0.5605196998785464,0.4233498573165273,0.02861353119071021,0.06938446922215516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,21.583303659389934,21.3986262381425,3.828601884239667,0.15503882951018125,2.070094223627364,1.2363240241364815,2.19126815054186,1.6199860948792528,1.4061671017347512,1.4296908510713855,1.6749507617814494,1.492492665742778,6.18046071190516,4.243547426216673,1.6988681126416771,1.5000911151075347,1.9666000587278807,1.8537357767419314,1.5770917453329483,1.6344167210103733,1.5725199537413324,4.144631438094594,1.8183254760120031,4.63263565014291,3.4132005507198535,1.8373398721400322,2.0040241531429945,2.4639341009108535,3.610624272309488,4.073584282820378,1.807628583351306,0.20019551413245235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
