gen,best_J,mean_J,std_J,V_SoC,V_occ,V_grid,diversity
0,-0.12862559354695677,12.751642788207478,4.582841091925955,1.0465776135818692,0.0,0.0,0.0
1,-0.12885554246645795,8.460851863567807,3.850711966325679,1.0312831224242536,0.0,0.0,230.28901317048042
2,-0.13135543659390642,3.9089528579422717,3.3927200662481565,0.7904464136808201,0.0,0.0,169.43000364760246
3,-0.13178450293384927,1.1929100051846173,1.3147305241080125,0.7491304468805837,0.0,0.0,128.12243849635604
4,-0.13178450293384927,0.22035960404769994,0.41062196532904505,0.7491304468805837,0.0,0.0,88.3093463492489
5,-0.1328366729636193,-0.049850389477226593,0.08596427702822781,0.6303755515754528,0.0,0.0,62.4056614697843
6,-0.1328366729636193,-0.10974984200369765,0.026341661910880537,0.6303755515754528,0.0,0.0,54.57667203962937
7,-0.13308291119898794,-0.12471765344167078,0.007802631577183071,0.566349507792358,0.0,0.0,45.01381908674063
8,-0.1336070240592057,-0.12885742859960464,0.004488533263531385,0.558773435092527,0.0,0.0,42.083575427297866
9,-0.13565451399272563,-0.13080486257864415,0.002998284743259403,0.3014432909056433,0.0,0.0,37.39096590423693
10,-0.13565451399272563,-0.1317235617572202,0.003198771792736953,0.3014432909056433,0.0,0.0,36.94785308988885
11,-0.13662067056627575,-0.13261961490976476,0.0027473886610349064,0.20023435890118485,0.0,0.0,34.8792364093158
12,-0.13664580476840701,-0.1330180771567943,0.003931843121804441,0.23397917737149054,0.0,0.0,32.945978056822554
13,-0.137396480196489,-0.1345138864726407,0.002548900857511134,0.15950597307273995,0.0,0.0,30.40083194864326
14,-0.13820254618306385,-0.13462939850339709,0.0043173454096417764,0.11178214222581057,0.0,0.0,30.803270232256573
15,-0.13852273662828268,-0.135739471762904,0.0030048810811036577,0.08005011996596395,0.0,0.0,29.92594763341444
16,-0.1386016174181532,-0.13664303207318262,0.0015530747877750151,0.06890155568935658,0.0,0.0,27.079050657373752
17,-0.1386016174181532,-0.136778084786442,0.003216545958174186,0.06890155568935658,0.0,0.0,26.70051320779174
18,-0.1387298178682893,-0.13741434695962387,0.002789472502503987,0.0568797260336279,0.0,0.0,24.56476982362413
19,-0.1387742695381687,-0.13722520513110031,0.0027691480086236833,0.04385586401514513,0.0,0.0,24.313446836905975
20,-0.1388761983321776,-0.13688991701880518,0.004321802982057951,0.034267455662082,0.0,0.0,20.79427185226119
21,-0.1389718281640597,-0.13793202420713913,0.0018547434087995201,0.04186678403454103,0.0,0.0,21.328730351943186
22,-0.13906843409312683,-0.13818138711108346,0.0021441967697970903,0.01639669869173299,0.0,0.0,20.299397314111
23,-0.13914339400849046,-0.1381947080706346,0.0019684153720364336,0.014571465315407206,0.0,0.0,21.0093230062057
24,-0.13918219510661148,-0.1383075830609533,0.0015310224751810114,0.010283619527995946,0.0,0.0,19.423200921393864
25,-0.13924634960274293,-0.13769779497407814,0.003931640728777383,0.00790513523103109,0.0,0.0,20.10174261539075
26,-0.13928243165342036,-0.13856255023442213,0.0017388780964823233,0.008106241396478309,0.0,0.0,19.835347087525854
27,-0.13931521525867568,-0.13851093865555245,0.0020904790857166366,0.006180866732057311,0.0,0.0,18.637887387706208
28,-0.13931521525867568,-0.13759447727855242,0.00553021652538047,0.006180866732057311,0.0,0.0,19.40294415186703
29,-0.13931521525867568,-0.13799690220104593,0.00380200167487003,0.006180866732057311,0.0,0.0,18.657264114302425
30,-0.1393220432665563,-0.13861557255129645,0.001953936498854493,0.004505517520910773,0.0,0.0,18.442405269860693
31,-0.1393458856222289,-0.1383604238445571,0.002714497429662811,0.00728315047232142,0.0,0.0,17.876946140618422
32,-0.1393528473289784,-0.1383470142618054,0.0027511611254167237,0.0061808667320512045,0.0,0.0,18.148272230436415
33,-0.1393528473289784,-0.1386012397290398,0.0020405196192064706,0.0061808667320512045,0.0,0.0,17.294459549574878
34,-0.13938809138480351,-0.1385394609107965,0.0029850808110169773,0.0,0.0,0.0,16.802010238656205
35,-0.13938809138480351,-0.13893877085330697,0.0009588518746283203,0.0,0.0,0.0,18.027628958981406
36,-0.13938809138480351,-0.13837856413244623,0.0028985842430672222,0.0,0.0,0.0,15.360164780313934
37,-0.13941288569024712,-0.13880382471369695,0.0016499281818409416,0.0,0.0,0.0,15.290054713769363
38,-0.13941288569024712,-0.13874062229230982,0.002386270056451185,0.0,0.0,0.0,16.260990513920916
39,-0.13941288569024712,-0.1386967447282173,0.0020083176659442055,0.0,0.0,0.0,14.199003108115104
40,-0.13941288569024712,-0.13847975357384196,0.00261319220165641,0.0,0.0,0.0,14.362862213340806
41,-0.13941288569024712,-0.13859144888330438,0.0022478939234672497,0.0,0.0,0.0,14.780331620455629
42,-0.13941961168543232,-0.13870159861093692,0.0023548686830018187,0.0,0.0,0.0,14.076765075171599
43,-0.13941961168543232,-0.13830454628831343,0.003161384981556515,0.0,0.0,0.0,13.492065164122927
