gen,best_J,mean_J,std_J,V_SoC,V_occ,V_grid,diversity
0,0.0035714520619798437,0.9197564004189256,1.9676784544601262,1.8034354924740934,0.0,0.0,0.0
1,-0.001613618837640665,0.125852768037978,0.1191991233496498,0.431571639309115,0.0,0.0,247.9954388119348
2,-0.0021958813071233144,0.06215357956662413,0.0563205831001465,0.07637504122781416,0.0,0.0,249.45616324793676
3,-0.0023771553489165907,0.030396220112033075,0.031283908303248356,0.0,0.0,0.0,233.19980665576196
4,-0.0032753800237129097,0.016290613319850628,0.025947474482817662,0.0,0.0,0.014884140581148841,207.9263955677644
5,-0.0032753800237129097,0.012024029486194384,0.020830174721967857,0.0,0.0,0.014884140581148841,192.576057754043
6,-0.0033694352221733184,0.006928121547471456,0.01490234687844179,0.0,0.0,0.0,150.45756197816272
7,-0.0033756802427276997,0.0006659770157608185,0.008795896877219102,0.0,0.0,0.0,133.33484947646514
8,-0.0033756802427276997,0.00019345370366375444,0.005672394170630174,0.0,0.0,0.0,122.19535990995104
9,-0.0037630580790504065,-0.0014506724954284705,0.0024215510214895646,0.0,0.0,0.0,107.3174298622272
10,-0.003930336941562404,-0.00222911937374539,0.0016479115356014375,0.0,0.0,0.0,95.04600440393128
11,-0.003930336941562404,-0.002429147282071136,0.0017491521629852615,0.0,0.0,0.0,93.17467716880036
12,-0.004042051231652613,-0.0027906817005050938,0.0015568229826616762,0.0,0.0,0.0,88.73010807209253
13,-0.004117828536559176,-0.002879702751251547,0.0017951312753229352,0.0,0.0,0.0,78.75658264261104
14,-0.004219413126515853,-0.0034948745719508346,0.0009917888289447938,0.0,0.0,0.0,76.57700653370642
15,-0.004250454393010344,-0.003838245520681556,0.0004150185768601057,0.0,0.0,0.0,63.327881921021145
16,-0.004379852605647305,-0.004020865792270997,0.00020219996241616404,0.0,0.0,0.0,54.20444985804835
17,-0.004722247601870278,-0.0041732980383807705,0.00016059110732023795,0.0,0.0,0.0,55.02021963445075
18,-0.004738769568759462,-0.004216171886019052,0.0006042841145076853,0.0,0.0,0.0,58.49334880285976
19,-0.004926312377970499,-0.004473698129343392,0.000147383161799741,0.0,0.0,0.0,56.46059194633619
20,-0.004926312377970499,-0.004597567819622978,0.00017151561588591422,0.0,0.0,0.0,54.2778157869217
21,-0.005121007634331241,-0.004722293832900856,0.00017709167885948795,0.0,0.0,0.0,55.04627833690652
22,-0.005121007634331241,-0.00480007077936555,0.00023224467377435745,0.0,0.0,0.0,49.09279842150014
23,-0.005242613026726465,-0.004790906052036148,0.0005945725716675111,0.0,0.0,0.0,50.366343287633235
24,-0.005322719323636307,-0.004955806948291408,0.00042925131734156856,0.0,0.0,0.0,51.10458997113223
25,-0.00539788611140987,-0.0049331276345317985,0.0007194762446520492,0.0,0.0,0.0,50.71764182777282
26,-0.005414465838816076,-0.004547345323923988,0.0027973794827779066,0.0,0.0,0.0,47.82258524263345
27,-0.005559974606010515,-0.005068499978018738,0.0006596926551432268,0.0,0.0,0.0,47.12225233173891
28,-0.005665849550360036,-0.005113740400362663,0.0007183737531272892,0.0,0.0,0.0,43.67561156248248
29,-0.005666166237097004,-0.0052768615238977315,0.0005845824886000258,0.0,0.0,0.0,39.71565528168223
30,-0.005666166237097004,-0.005418564971944221,0.000267035855373256,0.0,0.0,0.0,40.018600807249
31,-0.005701148384369,-0.005498313547570788,0.0002581247513673779,0.0,0.0,0.0,38.854912570270265
32,-0.005792994590405701,-0.005542024915276731,0.00021182559731491477,0.0,0.0,0.0,34.20625092375456
33,-0.005823759356288406,-0.005605063723048377,0.00026655967807091575,0.0,0.0,0.0,31.366242222971458
34,-0.005890280665318158,-0.0055997229155542675,0.00038154282606639423,0.0,0.0,0.0,29.816707266300497
35,-0.005950233138920243,-0.005614190322442366,0.0005668431993325411,0.0,0.0,0.0,28.48090251475792
36,-0.0059593433030335555,-0.005747742345129036,0.000265318598249959,0.0,0.0,0.0,25.679751165325477
37,-0.006022890826814373,-0.005757904193011528,0.00034779142267707803,0.0,0.0,0.0,24.93270614946781
38,-0.006070289967391038,-0.005779544438391139,0.0003924319892076421,0.0,0.0,0.0,24.59958910665502
39,-0.006070289967391038,-0.005834689431007579,0.0003358582240429488,0.0,0.0,0.0,23.237175848361705
40,-0.006070289967391038,-0.0058523676122354375,0.0003210982904922912,0.0,0.0,0.0,22.74513566382954
41,-0.0060979068436819335,-0.005910422645320972,0.00035438505740526986,0.0,0.0,0.0,20.438028242951845
42,-0.006155840901370013,-0.005884955645737123,0.0004918822961210134,0.0,0.0,0.0,21.1617957896506
43,-0.006155840901370013,-0.005925240030899326,0.000533678472741762,0.0,0.0,0.0,21.201774430786266
44,-0.006208002286670823,-0.00590509217500601,0.0005753337443164747,0.0,0.0,0.0,19.911432271660292
45,-0.006245182416708817,-0.006020381892512887,0.000330102764001554,0.0,0.0,0.0,21.48540882431161
46,-0.006288644925468996,-0.006029577152120099,0.0004389329507730215,0.0,0.0,0.0,19.663833730805376
47,-0.006307429996072155,-0.005883067513679608,0.0014638801048512107,0.0,0.0,0.0,19.178142569163807
48,-0.006307429996072155,-0.006095491953980177,0.0005068868350399621,0.0,0.0,0.0,18.322653810541812
49,-0.006356726588777622,-0.006230181337987389,7.556471356716575e-05,0.0,0.0,0.0,18.172855810408404
50,-0.006381870906591775,-0.006214396361368878,0.00027098214716657674,0.0,0.0,0.0,19.046368644120605
51,-0.0064409176943908564,-0.006282332324614879,0.00010394840314017249,0.0,0.0,0.0,18.280461941403935
52,-0.0064574537932208555,-0.006295860509470119,0.00023107218966182195,0.0,0.0,0.0,18.506132735951994
53,-0.006477176417479361,-0.0063476792984532805,0.00011075413525367042,0.0,0.0,0.0,19.25943380579246
54,-0.006529934841436543,-0.006374234783635964,0.00017393688954646077,0.0,0.0,0.0,20.79380673731473
55,-0.0065439952968154025,-0.006322987705149206,0.0006154048034941868,0.0,0.0,0.0,19.57806587733842
56,-0.006591274773713589,-0.006405820869982004,0.000443520053477015,0.0,0.0,0.0,19.562990614653636
57,-0.006609361901904146,-0.006481884619600667,0.00022521042037819628,0.0,0.0,0.0,17.827129321238502
58,-0.006656897201111501,-0.006530711524223394,0.00011619567645687239,0.0,0.0,0.0,18.141607733978194
59,-0.006704164679618815,-0.0065381691365891895,0.00018642875992874112,0.0,0.0,0.0,18.18965814429715
60,-0.006786351276332182,-0.006273489122822052,0.0019287454328478038,0.0,0.0,0.0,18.550304900150657
61,-0.006791522859255467,-0.006572699264801669,0.00036513669725985425,0.0,0.0,0.0,18.68089020280162
62,-0.006824854009799134,-0.006658000640756317,0.00026173399826529253,0.0,0.0,0.0,17.974942024378258
63,-0.006875944909960708,-0.006720004890964007,8.28156180000795e-05,0.0,0.0,0.0,18.2489377074121
64,-0.006899958506161116,-0.0067066379367925685,0.0003937482791414589,0.0,0.0,0.0,17.467020711088512
65,-0.006917645713381267,-0.0067045728309493855,0.0005140921161742318,0.0,0.0,0.0,16.581341100818516
66,-0.0069737841967273985,-0.0067360451594730844,0.0005430513014672444,0.0,0.0,0.0,17.447087617650823
67,-0.007009852116392736,-0.006792247899378992,0.00035312450212267456,0.0,0.0,0.0,17.164202579983403
68,-0.007009852116392736,-0.006749888419890045,0.0007193136251405946,0.0,0.0,0.0,17.288889130648617
69,-0.007022314349301754,-0.006895357815331599,0.00014730206788370214,0.0,0.0,0.0,17.246217682370798
70,-0.007071254807391264,-0.006895907749939395,0.00028826209558106787,0.0,0.0,0.0,15.993512502889562
71,-0.007092373869871681,-0.006804884764995689,0.0010513454106271622,0.0,0.0,0.0,15.973487190871264
72,-0.007103601032986623,-0.006906254265882355,0.0004503812746824876,0.0,0.0,0.0,16.431246399279395
73,-0.007144556257117109,-0.007012355282825133,0.0001454947926035384,0.0,0.0,0.0,16.02118236043817
74,-0.0071831981598075145,-0.007029138454640526,0.00022100997906058237,0.0,0.0,0.0,15.599183312474398
75,-0.007243624278510021,-0.0070412068293382,0.0002828321055387891,0.0,0.0,0.0,16.011052136171674
76,-0.007243624278510021,-0.007051861980835858,0.0004391725927189544,0.0,0.0,0.0,16.708979097277506
77,-0.007272789333416248,-0.006807746442022962,0.0024133302291061685,0.0,0.0,0.0,16.99937513817351
78,-0.007295908868381995,-0.007143586559595805,0.000181298149278516,0.0,0.0,0.0,15.862819897482098
79,-0.0073005902640138655,-0.007198901605798041,6.668151279350205e-05,0.0,0.0,0.0,15.578180831515446
