gen,best_J,mean_J,std_J,V_SoC,V_occ,V_grid,diversity
0,0.17878279748839182,16.702630156439955,5.820250509409681,0.40659386785090873,0.0,5.820412742746804,0.0
1,0.17878279748839182,10.739099531505323,4.952646605755004,0.40659386785090873,0.0,5.820412742746804,127.10932530724605
2,0.17878279748839182,5.713344098614974,3.0947921707052664,0.40659386785090873,0.0,5.820412742746804,107.36095365824242
3,0.17878279748839182,2.876887024934963,1.4672638725948355,0.40659386785090873,0.0,5.820412742746804,87.38519573068366
4,0.17878279748839182,1.6831441202297193,0.8094431010462492,0.40659386785090873,0.0,5.820412742746804,69.4922801755961
5,0.17878279748839182,1.0046421723193102,0.4319474038081534,0.40659386785090873,0.0,5.820412742746804,54.76876607630783
6,0.17878279748839182,0.7412733216069571,0.24475918310080969,0.40659386785090873,0.0,5.820412742746804,43.9589198041349
7,0.17878279748839182,0.5805943194254781,0.20130208496102556,0.40659386785090873,0.0,5.820412742746804,34.68851278542965
8,0.17878279748839182,0.42270113411231475,0.1417226315052061,0.40659386785090873,0.0,5.820412742746804,26.231532284079503
9,0.17878279748839182,0.31354663905814173,0.07039149066874953,0.40659386785090873,0.0,5.820412742746804,16.747398342811877
10,0.17878279748839182,0.26647863171926983,0.044915365161127714,0.40659386785090873,0.0,5.820412742746804,14.083270603902175
11,0.17878279748839182,0.24214998580725616,0.03656151524253618,0.40659386785090873,0.0,5.820412742746804,11.193411195990098
12,0.17878279748839182,0.22114916729705938,0.02461612139093786,0.40659386785090873,0.0,5.820412742746804,10.766741025564547
13,0.17878279748839182,0.21523645753267268,0.02137640142689352,0.40659386785090873,0.0,5.820412742746804,8.751682156489478
14,0.17878279748839182,0.21069179658502304,0.020439322356513523,0.40659386785090873,0.0,5.820412742746804,8.417967681805111
15,0.1761091223694343,0.20655064010528637,0.018437923515940254,0.42259206320807235,0.0,5.677354261347961,8.44844677253476
16,0.17427521103816324,0.20206367473911194,0.015979581746166264,0.36607499764724105,0.0,5.645573387817738,7.567825192996766
17,0.17427521103816324,0.20131792106814175,0.014906466985057801,0.36607499764724105,0.0,5.645573387817738,7.990658375953066
18,0.17427521103816324,0.19906317181372835,0.01627575250765597,0.36607499764724105,0.0,5.645573387817738,7.650322024334907
19,0.173894811262801,0.20074014487097316,0.015151680067887958,0.3630078268364831,0.0,5.630379780457236,8.120347514897674
20,0.173894811262801,0.2011013251605732,0.015190355750546187,0.3630078268364831,0.0,5.630379780457236,8.461840339908253
21,0.173894811262801,0.204844709137912,0.0167219339820281,0.3630078268364831,0.0,5.630379780457236,8.483296550760782
22,0.173894811262801,0.20290560963232043,0.015094282701380399,0.3630078268364831,0.0,5.630379780457236,8.113411925905197
23,0.173894811262801,0.20501468637118514,0.015725218136661688,0.3630078268364831,0.0,5.630379780457236,7.7731760197781545
24,0.173894811262801,0.20311974972372004,0.014942422161623684,0.3630078268364831,0.0,5.630379780457236,7.953614024595942
25,0.173894811262801,0.20701100270811376,0.01710432680742731,0.3630078268364831,0.0,5.630379780457236,8.355742021435296
26,0.173894811262801,0.20679819642988898,0.015934728577221377,0.3630078268364831,0.0,5.630379780457236,7.993163821000918
27,0.1731163951147403,0.20807355924891097,0.01679204331320518,0.3628215042510244,0.0,5.593919439178851,8.074196951340667
28,0.1715965521794801,0.207000531648426,0.014848810738726478,0.2815181597033298,0.0,5.603811892881122,8.080188635983275
29,0.1715965521794801,0.20899635966658406,0.01585807958838028,0.2815181597033298,0.0,5.603811892881122,8.885937819736846
30,0.1715965521794801,0.21211539548671837,0.018643651781116995,0.2815181597033298,0.0,5.603811892881122,8.799527742898249
31,0.1715965521794801,0.21626957904027375,0.0174165685599536,0.2815181597033298,0.0,5.603811892881122,7.866906002444863
32,0.1715965521794801,0.21853523088407326,0.019984026227996266,0.2815181597033298,0.0,5.603811892881122,9.119029666900092
33,0.1715965521794801,0.2170463263730838,0.02037502725300651,0.2815181597033298,0.0,5.603811892881122,9.413852818203534
34,0.1715965521794801,0.2183596807288121,0.019046477722714453,0.2815181597033298,0.0,5.603811892881122,8.925801795195344
35,0.1715965521794801,0.2214531384751938,0.018674266974201697,0.2815181597033298,0.0,5.603811892881122,8.942756445808378
36,0.1715965521794801,0.2264317052077602,0.020381006735407242,0.2815181597033298,0.0,5.603811892881122,9.461688576116451
37,0.1715965521794801,0.2278418178330762,0.02124642328127445,0.2815181597033298,0.0,5.603811892881122,8.43672293573311
38,0.1715965521794801,0.22630054120868334,0.02182862829994047,0.2815181597033298,0.0,5.603811892881122,9.723370792904618
39,0.1715965521794801,0.22720687540787382,0.02181721758348724,0.2815181597033298,0.0,5.603811892881122,9.031638346975427
40,0.1715965521794801,0.22609053649466967,0.018947178494298524,0.2815181597033298,0.0,5.603811892881122,8.940295356065866
41,0.1715965521794801,0.22421384541016035,0.019938878892435733,0.2815181597033298,0.0,5.603811892881122,8.503413094847318
42,0.1715965521794801,0.22377031157807137,0.020553070382856913,0.2815181597033298,0.0,5.603811892881122,8.338120048733684
43,0.1715965521794801,0.22121936421997715,0.018475829800321707,0.2815181597033298,0.0,5.603811892881122,8.023301605386456
44,0.1715965521794801,0.2228465525721292,0.01876637902478089,0.2815181597033298,0.0,5.603811892881122,9.012010150006356
45,0.1715965521794801,0.22715475280563677,0.019645109434733733,0.2815181597033298,0.0,5.603811892881122,8.783827684030516
46,0.1715965521794801,0.2325416596710647,0.01963463664379892,0.2815181597033298,0.0,5.603811892881122,9.645117325868373
47,0.1715965521794801,0.23668898323281962,0.019494299810357014,0.2815181597033298,0.0,5.603811892881122,9.11696521929445
48,0.1715965521794801,0.23975333962010273,0.02101598779241033,0.2815181597033298,0.0,5.603811892881122,9.39266455284916
49,0.1715965521794801,0.23770264226722648,0.026437790040267525,0.2815181597033298,0.0,5.603811892881122,9.102062946072607
50,0.1715965521794801,0.22841851694454862,0.024899972056500626,0.2815181597033298,0.0,5.603811892881122,7.590697832789764
51,0.1715965521794801,0.22086749346187443,0.02126065645256681,0.2815181597033298,0.0,5.603811892881122,7.196489064494761
52,0.1715965521794801,0.21740278885094455,0.02279326351518367,0.2815181597033298,0.0,5.603811892881122,7.654174472253975
53,0.1715965521794801,0.21165693121007625,0.0212351211893312,0.2815181597033298,0.0,5.603811892881122,6.863302822978402
54,0.1715965521794801,0.20573795933118,0.02088932083350804,0.2815181597033298,0.0,5.603811892881122,5.658918698609995
